source_url,publisher_domain,headline,snippet,deportee_count,origin_country,destination_country,conducting_agency,transport_mode,date_discovered,Urgency,DeportationType
https://www.reuters.com/legal/government/fed-governor-cook-sues-trump-after-he-attempted-fire-her-2025-08-28/,www.reuters.com,Fed's Cook sues Trump over his attempt to fire her; court hearing set ...,2 days ago ... Read Next / Editor's Picks. Governmentcategory · Judge extends block on Trump administration's efforts to deport migrant Abrego. 8 hours ago. Wrongly deported ...,0,,fire her,Unknown,unknown,2025-08-30T16:00:00.841405Z,Low,Group
https://www.bbc.com/programmes/b006qptc/episodes,www.bbc.com,BBC Radio 4 - World at One - Available now,16 hours ago ... Reform UK sets out their plans for tackling illegal migration. Nigel Farage promises to detain and deport thousands of people if his party won power.,0,,detain and deport thousands of people if his party won power,Unknown,unknown,2025-08-30T16:00:00.842435Z,Low,Group
https://www.theguardian.com/australia-news/2025/aug/30/all,www.theguardian.com,Australia news | Australia-news | The Guardian,11 hours ago ... Australian government criticised over 'disgraceful' $400m deal to deport foreign-born former detainees to Nauru. An agreement relating to the NZYQ cohort ...,0,,deport foreign,Unknown,unknown,2025-08-30T16:00:00.843260Z,Low,Group
https://www.theguardian.com/australia-news/labor-party/2025/aug/30/all,www.theguardian.com,Labor party | Australia-news | The Guardian,"9 hours ago ... ... deport foreign-born former detainees to Nauru. An agreement relating to the NZYQ cohort, who previously faced indefinite immigration detention, was signed by ...",0,,Nauru,Unknown,unknown,2025-08-30T16:00:00.843753Z,Low,Group
https://www.theguardian.com/uk-news/2025/aug/30/labour-asylum-seeker-hotels-reform-uk-polls-lord-falconer,www.theguardian.com,"Labour must act to close asylum hotels or face Reform poll gains, ex ...","5 hours ago ... ... deporting people back into danger”. “It does not mean that you can do ... That doesn't mean that you can't, for example, deport to third countries.”.",0,,close asylum hotels or face Reform poll gains,Unknown,unknown,2025-08-30T16:00:00.844362Z,Low,Group
https://www.theguardian.com/lifeandstyle/2025/aug/30/plestia-alaqad-we-were-talking-applying-for-jobs-the-next-day-we-woke-up-to-a-different-reality,www.theguardian.com,"Plestia Alaqad: 'We were talking, applying for jobs. The next day, we ...",1 day ago ... ... deport foreign-born former detainees to Nauru. 7h ago. Melbourne Symphony Orchestra performance in London interrupted by pro-Palestine protestors. 8h ago ...,0,,Nauru,Unknown,unknown,2025-08-30T16:00:00.844897Z,Low,Group
https://www.theguardian.com/tone/letters,www.theguardian.com,Letters | The Guardian,"2 days ago ... To send a letter to the Guardian, click here. Nigel Farage during Reform UK's deportations policy announcement this week.",0,,send,Unknown,unknown,2025-08-30T16:00:00.845280Z,Low,Group
https://www.theguardian.com/politics/foreignpolicy,www.theguardian.com,Foreign policy | The Guardian,2 days ago ... Australian government criticised over 'disgraceful' $400m deal to deport foreign-born former detainees to Nauru. 01.03 EDT. Visitors in front of a helicopter ...,0,,deport foreign,Unknown,unknown,2025-08-30T16:00:00.845757Z,Low,Group
https://www.theguardian.com/us-news/texas,www.theguardian.com,Texas | The Guardian,2 days ago ... Man believed dead in 'Alligator Alcatraz' is alive as Ice moves him without notice. Luis Manuel Rivas Velásquez 'desperate' to be deported due to 'living ...,0,,be deported due to,ICE,unknown,2025-08-30T16:00:00.846217Z,Low,Group
https://apnews.com/article/immigration-trump-temporary-status-venezuelans-7c70b2d301c43663a6f506af527637a4,apnews.com,"Court blocks Trump from ending legal protections for 600,000 ...","20 hours ago ... Their lawyers say some have already been fired from jobs, detained in immigration jails, separated from their U.S. citizen children and even deported.",0,ending legal protections for,,Unknown,unknown,2025-08-30T16:00:00.846719Z,Low,Group
https://apnews.com/article/florida-immigration-detention-center-desantis-alligator-alcatraz-f36fd04c18635eb7938a9ec26a31e92e,apnews.com,Top Florida official: 'Alligator Alcatraz' Detention Center to be empty ...,"3 days ago ... DeSantis suggests deportations are behind declining population · Peak detainee population neared 1,000 · Lawsuits claim 'severe problems' at facility.",0,,be empty,Unknown,unknown,2025-08-30T16:00:00.847540Z,Low,Group
https://apnews.com/video/heated-standoff-between-dc-residents-and-police-captures-unease-over-trumps-federal-surge-314a95685cf94b07a96a0e288bfa6c8a,apnews.com,Heated standoff between DC residents and police captures unease ...,"3 days ago ... 0 seconds of 1 minute, 24 seconds. Next Up. Residents of Ugandan capital concerned about US deportations pact, amid protracted Abrego Garcia saga. 00:55.",0,,,ICE,unknown,2025-08-30T16:00:00.848236Z,Low,Group
https://www.cnn.com/us/video/live-vertical-video-vrtc,www.cnn.com,CNN Vertical Livestream,16 hours ago ... The Maryland father was unlawfully deported to El Salvador in March and is facing human smuggling charges and allegations of being a part of MS-13. 00:32 ...,0,,El Salvador in March and is facing human smuggling charges and allegations of being,Unknown,unknown,2025-08-30T16:00:00.848726Z,Low,Group
https://www.cnn.com/audio/podcasts/amanpour,www.cnn.com,Amanpour - Podcast on CNN Podcasts,"2 days ago ... Immigration raids are ramping up across the country, and deportations are surging. So where does this leave the United States' democratic values? Journalist ...",0,,,Unknown,unknown,2025-08-30T16:00:00.849255Z,Low,Group
https://www.cnn.com/politics,www.cnn.com,Politics | CNN Politics,16 hours ago ... Judge says Trump effort to expand speedy deportations of migrants violates due process ... back to home country · Iowa Sen. Joni Ernst won't seek reelection ...,0,,expand speedy deportations of migrants violates due process,Unknown,unknown,2025-08-30T16:00:00.850629Z,Low,Group
https://www.cnn.com/2025/08/28/style/vietnam-architecture-climate-dfi?cid=external-feeds_iluminar_google,www.cnn.com,"In one of world's most climate-vulnerable countries, architects ...","2 days ago ... ... deported until at least early October, judge rules. 2 minute readmin read. Up next. Vietnam plans mass evacuation, China's Sanya shuts as Typhoon Kajiki ...",0,,,Unknown,unknown,2025-08-30T16:00:00.851599Z,Low,Mass
https://www.bolton.gov.uk/animals-pests/pest-control,www.bolton.gov.uk,Pest control – Bolton Council,16 hours ago ... Report a problem with pests · Dead animal removal · Dog fouling · Pest control · Stray dogs ...,0,,,Unknown,unknown,2025-08-30T16:00:00.852264Z,Low,Group
https://www.aberdeencity.gov.uk/services/bins-waste-and-recycling/book-bulky-uplift,www.aberdeencity.gov.uk,Book a bulky uplift | Aberdeen City Council,"16 hours ago ... If you need to get rid of furniture or other items that aren't suitable for your regular waste collections, we can collect them.",0,,get rid of furniture or other items that aren,Unknown,unknown,2025-08-30T16:00:00.852996Z,Low,Group
https://www.portsmouth.gov.uk/services/parking-roads-and-travel/transport-strategies-policies-and-funds/,www.portsmouth.gov.uk,"Transport strategies, policies and funds - Portsmouth City Council","16 hours ago ... Transport strategies, policies and funds. In this section. Abandoned vehicle removal policies and procedures · Cleaner, greener and safer – our transport ...",0,,,Unknown,unknown,2025-08-30T16:00:00.857583Z,Low,Group
https://www.portsmouth.gov.uk/services/environmental-health/pest-control/pests/,www.portsmouth.gov.uk,Pest control for residents - Portsmouth City Council,16 hours ago ... Affordable and effective pest control services available for homes in Portsmouth. Contact us if you have a pest problem.,0,,,ICE,unknown,2025-08-30T16:00:00.858550Z,Low,Group
https://www.aberdeencity.gov.uk/services/benefits-and-advice/discretionary-housing-payments,www.aberdeencity.gov.uk,Discretionary Housing Payments | Aberdeen City Council,"16 hours ago ... You may also be able to get a DHP if you are looking for more affordable accommodation and need help with a deposit, rent in advance or removal costs. You ...",0,,get,Unknown,unknown,2025-08-30T16:00:00.859994Z,Low,Group
https://www.bolton.gov.uk/animals-pests,www.bolton.gov.uk,Animals and pests – Bolton Council,16 hours ago ... In this section · Dead animal removal · Dog fouling · Pest control · Stray dogs.,0,,,Unknown,unknown,2025-08-30T16:00:00.860465Z,Low,Group
https://www.portsmouth.gov.uk/services/parking-roads-and-travel/parking/parking-suspensions/,www.portsmouth.gov.uk,Parking suspensions - Portsmouth City Council,"16 hours ago ... Reserve parking for works or removals. Learn rules, signage, enforcement, and how to apply for or amend a suspension in Portsmouth.",0,,apply for or amend,Unknown,unknown,2025-08-30T16:00:00.860987Z,Low,Group
https://www.aberdeencity.gov.uk/services/roads-transport-and-parking/parking,www.aberdeencity.gov.uk,Parking | Aberdeen City Council,"16 hours ago ... Parking. Apply for a garage, garage site or parking space · Campervan parking · Foresterhill and Garthdee parking · Apply for virtual parking vouchers · Removal ...",0,,,Unknown,unknown,2025-08-30T16:00:00.861484Z,Low,Group
https://www.bolton.gov.uk/rubbish-recycling/burgundy-bin-glass-cans-plastic-bottles/4,www.bolton.gov.uk,"Burgundy bin (glass, cans and plastic bottles) – Bolton Council",16 hours ago ... Please fill out the form below to request the removal of a bin or container. Request the removal of a bin or container · Previous page How to order a burgundy ...,0,,request the removal of,Unknown,unknown,2025-08-30T16:00:00.862040Z,Low,Group
https://www.ipswich.gov.uk/waste-and-recycling/commercial-waste-and-recycling,www.ipswich.gov.uk,Commercial waste and recycling | ipswich.gov.uk,"2 days ago ... • Graffiti removal • Special collections • Clinical waste. For more information and to get a quote, visit the Wastesaver website. Also in this section ...",0,,get,Unknown,unknown,2025-08-30T16:00:00.862665Z,Low,Group
https://www.gov.uk/guidance/teacher-misconduct-attend-a-professional-conduct-panel-hearing-or-meeting,www.gov.uk,Teacher misconduct: attend a professional conduct panel hearing or ...,2 days ago ... 29 August 2025. FN removed 27 August x 2 FN removed 28 August x 2 FN added 15 to 17 August x 2 FN added 15 to 16 August FN added 15 to 19 August · 26 August 2025.,27,,,Unknown,unknown,2025-08-30T16:00:00.863207Z,Low,Group
https://www.aberdeencity.gov.uk/services/environment,www.aberdeencity.gov.uk,Environment | Aberdeen City Council,2 days ago ... Request removal of a dead animal · Report an abandoned vehicle · Request removal of a needle or syringe · Clean Up Aberdeen. Trees and hedges. Protected trees ...,0,,,Unknown,unknown,2025-08-30T16:00:00.863694Z,Low,Group
https://findajob.dwp.gov.uk/details/16991459?lang_code=cy,findajob.dwp.gov.uk,REMOVAL OPERATIVES (Porter) (Thurrock) | Manylion swydd | Dod ...,"2 days ago ... ... removal network of over 20 branches across the UK and Europe. Renowned as ... We are seeking enthusiastic Porters looking for a new challenge within removals, to ...",0,,,Unknown,unknown,2025-08-30T16:00:00.864322Z,Low,Group
https://www.aberdeencity.gov.uk/services/bins-waste-and-recycling,www.aberdeencity.gov.uk,"Bins, Waste and Recycling | Aberdeen City Council","2 days ago ... Find out about bins and recycling, including checking your bin collection days, finding your nearest recycling centre and arranging collection of large ...",0,,,Unknown,unknown,2025-08-30T16:00:00.864975Z,Low,Group
https://www.ipswich.gov.uk/your-council/elections-and-electoral-registration/registration/opting-out-open-register,www.ipswich.gov.uk,Opting out of the open register | ipswich.gov.uk,2 days ago ... You can email or write to us at any time if you would like to have your details removed from the open register.,0,the open register,us at any time if you would like to have your details removed from the open register,Unknown,unknown,2025-08-30T16:00:00.865705Z,Low,Group
https://www.basildon.gov.uk/article/10295/Property-Assets-and-Development-contract-pipeline,www.basildon.gov.uk,"Property, Assets, and Development contract pipeline - Basildon","2 days ago ... Asbestos Removal for housing and corporate properties. £3,155,658.73. Strategic Cleaning and Facilities Management Services. £3,108,231.38. Servicing of ...",0,,,ICE,unknown,2025-08-30T16:00:00.872991Z,Low,Group
https://www.barnet.gov.uk/directories/tree-removal-consultations/tree-removal-consultation-hillcrest-avenue-nw11-consultation,www.barnet.gov.uk,"Tree removal consultation: Hillcrest Avenue, NW11 ...","2 days ago ... Location of tree(s): Outside 19 Hillcrest Avenue, NW11 How many trees are affected: 1 Why we propose to fell these trees: An application to build a vehicle ...",0,,fell these trees,Unknown,unknown,2025-08-30T16:00:00.878439Z,Low,Group
